location_id,count,name,full_name,place_type,lng,lat
92f03e393e8ada04,43,Crescent Beach,"Crescent Beach, FL",city,-81.24212974915125,29.739521500000002
081822bec6f679d4,43,Deer Park,"Deer Park, NY",city,-73.32400903458023,40.762128000000004
69e8d4996cf22753,43,Mountain Home,"Mountain Home, AR",city,-92.36825845986843,36.3460975
33556d3e4d44a44e,43,Liberty,"Liberty, MO",city,-94.42830687373223,39.2396655
af2c8f2ac57f9b77,43,Wayland,"Wayland, MI",city,-85.63294147739074,42.673525999999995
84464e4839625b9d,43,Champlin,"Champlin, MN",city,-93.40021191229809,45.180106499999994
0f2405443201a34d,43,Cameron Park,"Cameron Park, CA",city,-120.9870681989172,38.690426
6af9e210d376ab4d,43,Kenmore,"Kenmore, WA",city,-122.24517263814874,47.751546000000005
017f478568f665a3,42,South Elgin,"South Elgin, IL",city,-88.31936799975429,41.98110215
009b1d7950c1de97,42,Denville,"Denville, NJ",city,-74.48148759162879,40.892118499999995
92291a71f0bfba69,42,Bear,"Bear, DE",city,-75.68078997718973,39.6188845
000a76c020fc19ce,42,Hillsborough,"Hillsborough, NJ",city,-74.6545206335484,40.501577499999996
6ef29a7e78ca38a5,42,Milpitas,"Milpitas, CA",city,-121.89617938662458,37.431473
9458deb79984da4e,42,Evergreen Park,"Evergreen Park, IL",city,-87.70173167987198,41.7208135
0095c1f96cadc34a,42,Bull Mountain,"Bull Mountain, OR",city,-122.8363687962899,45.4156857
459a2284d088a7dd,42,Wooster,"Wooster, OH",city,-81.94203491700395,40.815690000000004
cae48909a1a015a5,42,Lebanon,"Lebanon, TN",city,-86.30928877029362,36.207541
b8018050c8b66e62,42,South Charleston,"South Charleston, WV",city,-81.72070924489566,38.339924499999995
014039075f818b5a,42,Dove Valley,"Dove Valley, CO",city,-104.82469088875688,39.577721499999996
22412db95b3dc8b6,42,Baldwin,"Baldwin, PA",city,-79.95353925452171,40.3712305
3297935a53c5a08c,42,Palm Beach,"Palm Beach, FL",city,-80.03677093451853,26.682504
bd480515dd04af98,42,Edwardsville,"Edwardsville, IL",city,-89.95856112163402,38.794657
31cc87eb4d275bb6,42,Troy,"Troy, AL",city,-85.97395637999449,31.806558
3f0eaee2e347b53d,42,Steubenville,"Steubenville, OH",city,-80.6471836780604,40.3611735
15c0d6a39bc6f443,42,Ferndale,"Ferndale, MD",city,-76.63288976932742,39.185639050000006
0087044712e427d4,42,Rocky Hill,"Rocky Hill, CT",city,-72.66605703887868,41.657556
a0501795ed164a24,42,Solvay,"Solvay, NY",city,-76.2127950065393,43.0551245
0129988545d052bc,42,Dartmouth,"Dartmouth, MA",city,-70.96945031612057,41.606259
0b9c2aedc0d4a001,42,ENCLAVE for Entrepreneurs at O'Hare,ENCLAVE for Entrepreneurs at O'Hare,poi,-88.001751,41.993353
d14d188322c27fe7,42,Northport,"Northport, NY",city,-73.34040885499533,40.903612499999994
a80dc20cc55dd4bc,42,Wyndmoor,"Wyndmoor, PA",city,-75.19407471269436,40.0853565
6d0bf4ccf087b5f8,42,Hull,"Hull, MA",city,-70.87557705595489,42.284515999999996
5b4321b324f07e60,42,Pigeon Forge,"Pigeon Forge, TN",city,-83.58285623564922,35.799249599999996
37160a0bedf1fb77,42,Wickliffe,"Wickliffe, OH",city,-81.46723023788837,41.606117999999995
2a732a9dca7f3c87,42,McMinnville,"McMinnville, OR",city,-123.21642228831564,45.212447999999995
9c628d39e924afc1,42,Hammond,"Hammond, LA",city,-90.48329261072615,30.4820535
fcd177d5a0545c9c,42,Lynwood,"Lynwood, CA",city,-118.20297035380061,33.92526185
07d9f37d11883001,42,United Nations General Assembly,United Nations General Assembly,poi,-73.96752371015182,40.75039065983374
01b83af42e79e5c2,42,Beckley,"Beckley, KY",city,-85.4894065014806,38.2616418
85ee217f155e3ad8,42,Dalton,"Dalton, GA",city,-84.972821296301,34.76755905
1853a23eb7615e2d,42,Agawam,"Agawam, MA",city,-72.64522954669036,42.0669315
49e7adaebc60092a,42,Jenison,"Jenison, MI",city,-85.8273164541904,42.9107085
870410c07f185520,42,Easton,"Easton, MD",city,-76.07213178484523,38.769920299999995
51d80bae0d6cb453,42,Fairview,"Fairview, CA",city,-122.05416929727399,37.67586345
01f946af582ea7a7,42,Wynantskill,"Wynantskill, NY",city,-73.63491047021924,42.670703
62a807b4f74f0753,42,Howland Center,"Howland Center, OH",city,-80.73154827162978,41.245397999999994
fa8690b2c9ddb059,42,Newton,"Newton, KS",city,-97.34808657035667,38.0354705
5574b7b200b9c750,42,Manchester,"Manchester, MO",city,-90.49881270260224,38.577462
e14b0f2f11823fd6,42,Laurel,"Laurel, FL",city,-82.46074658008843,27.144934
73e4d8790fd67d39,42,Park Hill,"Park Hill, OK",city,-94.96699650366442,35.862792
3e94c70e7a8a35d3,42,Reading,"Reading, PA",city,-75.9281841558562,40.3466495
d5839fa5751a6d2e,42,Londonderry,"Londonderry, NH",city,-71.37090911314226,42.870960499999995
0b0917a852d091a7,42,Chaska,"Chaska, MN",city,-93.60446015808043,44.816149949999996
32b057a29a79ad43,42,Conyers,"Conyers, GA",city,-84.00795397968092,33.6639435
4b19324eb5b80ca9,42,Port Ewen,"Port Ewen, NY",city,-73.98217731021187,41.900926
7c6845d4f5897da3,42,Gloucester City,"Gloucester City, NJ",city,-75.11703925960072,39.893291149999996
009d89c01fd38d04,42,Mahwah,"Mahwah, NJ",city,-74.17193978012943,41.0683178
e024870d2401948f,42,Casper,"Casper, WY",city,-106.30877344070348,42.8302591
c2078a710096ad52,41,Trussville,"Trussville, AL",city,-86.61698926914121,33.6298915
2576d20ec62d8807,41,Paoli,"Paoli, PA",city,-75.49287332555066,40.0407885
ea930150a1aaf4c5,41,Bisbee,"Bisbee, AZ",city,-109.88025823151725,31.413573999999997
da2bb7a8de68b604,41,Ramsey,"Ramsey, MN",city,-93.43839704235103,45.257450000000006
014138ad66d92c6e,41,Cayce,"Cayce, SC",city,-81.06487213331876,33.913458500000004
3a03317ff1cedbf8,41,Saco,"Saco, ME",city,-70.42840496713043,43.4985324
af57c8053272899f,41,El Sobrante,"El Sobrante, CA",city,-122.28179496505831,37.96493695
cc480e2388809012,41,Deer Park,"Deer Park, TX",city,-95.11782027666783,29.7075848
756059b9675acdae,41,Monona,"Monona, WI",city,-89.33761415206112,43.0597175
57ac88aefcd20988,41,Wheaton,"Wheaton, IL",city,-88.11430580990205,41.85174015
006fd1571eec848f,41,Newcastle,"Newcastle, WA",city,-122.15899540569971,47.5304278
0251fb9132a1b3c1,41,Paso Robles,"Paso Robles, CA",city,-120.67268608619206,35.6310385
133b1fa8f653eb11,41,Yuba City,"Yuba City, CA",city,-121.61410139614244,39.121659
7d2aec133a24b554,41,Paramount,"Paramount, CA",city,-118.1650675700044,33.89931215
01e8175b5409a6c7,41,Agua Fria,"Agua Fria, NM",city,-106.00137844485161,35.670190399999996
d33ae8dc83295778,41,Moorpark,"Moorpark, CA",city,-118.88293881849769,34.283083000000005
6ce71712d41e1929,41,Woodstock,"Woodstock, IL",city,-88.44295991353653,42.310709
8c1a061c37aea043,41,Holiday,"Holiday, FL",city,-82.73198756533338,28.1883956
ece48c3e81ed5831,41,Sexto,"Sexto, Puerto Rico",city,-66.61135875400939,18.021987000000003
227341ba0cefb22e,41,Berlin,"Berlin, NJ",city,-74.92867211740597,39.790061
5aa8f7157a1df894,41,Brewer,"Brewer, ME",city,-68.7550920494397,44.7914145
00063de333ee94e1,41,New Hartford,"New Hartford, NY",city,-75.32934031593246,43.0752315
01db229e66fb6080,41,Wolfdale,"Wolfdale, PA",city,-80.28581496718087,40.202576449999995
0039ecd1691afbf9,41,Cos Cob,"Cos Cob, CT",city,-73.59031986499684,41.051263500000005
014f4cd64f60daea,41,Cockeysville,"Cockeysville, MD",city,-76.64311271043883,39.4939495
5de0c44aa57aa526,41,Winchester,"Winchester, KY",city,-84.19485609639074,37.9911125
00b482f777959cc0,41,Seabreeze,"Seabreeze, FL",city,-81.01663074677396,29.23699215
073dd6cd3c1af5f4,41,Hockessin,"Hockessin, DE",city,-75.69486776699097,39.7873205
015157c15e34a87a,41,Lancaster,"Lancaster, NY",city,-78.6354238822349,42.910005
41fdfd56e9c5e4d3,41,Dover,"Dover, NH",city,-70.86949811134599,43.187097800000004
c9d8828f259682c3,41,Walker,"Walker, MI",city,-85.76684991086591,42.9874595
79b89beb8f4af288,41,Glenn Dale,"Glenn Dale, MD",city,-76.79783908243661,38.983522
009103ea59aa47b3,41,Green,"Green, OH",city,-81.49974019049955,40.9352105
04e683accecac89d,41,Mint Hill,"Mint Hill, NC",city,-80.65536996664093,35.191415000000006
7cfaf4a257bca60a,41,Manteca,"Manteca, CA",city,-121.22146155662404,37.8164534
04ab128abc58632a,41,Ashwaubenon,"Ashwaubenon, WI",city,-88.08500932410394,44.4778405
5b30c2de42727ec7,41,La Vergne,"La Vergne, TN",city,-86.5758387116158,36.0095335
01193e6b033c2b6f,41,Bushnell Basin,"Bushnell Basin, NY",city,-77.46434727518215,43.056599500000004
ef7d5a3592adbcc7,41,Brunswick,"Brunswick, ME",city,-69.96027462500186,43.909027
006881953dc80dd7,41,Balmville,"Balmville, NY",city,-74.01784396599179,41.553343
284c8600e6f91140,41,Cohoes,"Cohoes, NY",city,-73.70592552801534,42.7727445
0687589242640f20,40,South Plainfield,"South Plainfield, NJ",city,-74.4135950203364,40.572404500000005
c7b527911412a784,40,Jersey Village,"Jersey Village, TX",city,-95.58493738770301,29.8935655
6890a27317bf4a9b,40,Alamo,"Alamo, CA",city,-122.00531714899833,37.854830500000006
3f5aa7a2b7beec37,40,View Park-Windsor Hills,"View Park-Windsor Hills, CA",city,-118.35101191680864,33.9955767
71d33f776fe41dfb,40,Martinez,"Martinez, CA",city,-122.11099074398766,37.9956265
beedf9d8e2499b64,40,Forest Grove,"Forest Grove, OR",city,-123.1010986218642,45.522135500000005
0139134865d963c2,40,Harrison,"Harrison, TN",city,-85.09923398038283,35.113994
4233ec320eb73634,40,Cedar Hill,"Cedar Hill, TX",city,-96.9355613230438,32.595264
d89569e1c7f0c216,40,Pinehurst,"Pinehurst, NC",city,-79.47008422177406,35.195838
987731fa5d6db2ba,40,Lafayette,"Lafayette, CA",city,-122.12436042721777,37.8947408
d72afa3c3f1d73af,40,Staunton,"Staunton, VA",city,-79.08204077511255,38.1557615
47e37ed19f91e784,40,Johnston,"Johnston, IA",city,-93.69499122819491,41.691582600000004
01a04a3016dfccf7,40,Waterford,"Waterford, CT",city,-72.14641781940013,41.362914
25174d4b31d9a511,40,Robbinsdale,"Robbinsdale, MN",city,-93.33399762149189,45.0235285
ffaba230a4e0ec74,40,Mastic,"Mastic, NY",city,-72.84574985137841,40.8050335
ef5f7bc53f4594ea,40,Lufkin,"Lufkin, TX",city,-94.72509798266361,31.3324925
0a62ce0f6aa37536,40,Ferguson,"Ferguson, MO",city,-90.30459985316637,38.755407000000005
859948b6ebcbbf25,40,Sun City West,"Sun City West, AZ",city,-112.35936482761167,33.672775
fa5bd676191716ee,40,Beachwood,"Beachwood, OH",city,-81.49760852699644,41.475558500000005
1003b193f1cb0dcd,40,Pacific Grove,"Pacific Grove, CA",city,-121.92215771438538,36.6179475
f136163002bd51f6,40,Mansfield,"Mansfield, OH",city,-82.516303078734,40.748333
4958d94f9cbd52b5,40,Auburn,"Auburn, ME",city,-70.27023560945554,44.088374
7d563a4149988303,40,Caldwell,"Caldwell, ID",city,-116.66673994194235,43.6439045
000574562a5d9f4f,40,Georgetown,"Georgetown, KY",city,-84.5581320714133,38.225072350000005
3f6fecde60ca640b,40,Oakbrook,"Oakbrook, KY",city,-84.6816641055255,38.99625995
4ddec4770a850303,40,Waldorf,"Waldorf, MD",city,-76.90599096358841,38.6346285
bf9a75b27b940e78,40,Gladeview,"Gladeview, FL",city,-80.24171541908974,25.838881999999998
ebc38e5de1c3a878,40,Rockledge,"Rockledge, FL",city,-80.72441000052669,28.31380385
6d716125b43cb735,40,Algonquin,"Algonquin, IL",city,-88.32058273195744,42.1655885
002d396055a6adf8,40,Eastmont,"Eastmont, WA",city,-122.17301855849104,47.8911128
cc1a67e451c6db3c,40,Oxford,"Oxford, OH",city,-84.74435226321475,39.507018099999996
780158265aec966b,40,Dayton,"Dayton, NV",city,-119.58672096168084,39.259068
00ebeb4332dd7c50,40,Juneau,"Juneau, AK",city,-134.61031603462578,58.38254
010d5f0a56163cd6,40,Fitchburg,"Fitchburg, WI",city,-89.42680853100671,43.007759
7f88808f3d4e1c41,40,Mequon,"Mequon, WI",city,-87.99913423486748,43.216449499999996
f243cab414476355,40,Montclair,"Montclair, VA",city,-77.33418917607776,38.608186149999995
aed33bb1107793a3,40,Harrison,"Harrison, MI",city,-82.82570116826538,42.585853
f1a27bbf286571f8,40,Northfield,"Northfield, MN",city,-93.15970922601971,44.4497477
00151c1034dca0d9,40,Herbertsville,"Herbertsville, NJ",city,-74.11705660716103,40.107960500000004
25d1ef4322ba8e3c,40,Rutherford,"Rutherford, NJ",city,-74.10486570224838,40.81686
cce33d74ceffbe08,39,Lawndale,"Lawndale, CA",city,-118.35257144889275,33.8877894
01a68c0903e42cf6,39,Fallston,"Fallston, MD",city,-76.42149334206475,39.534420999999995
5092516c6da7c859,39,Horizon City,"Horizon City, TX",city,-106.19461339022008,31.690113500000002
4ac6e2d5a5617918,39,Westborough,"Westborough, MA",city,-71.63079840847323,42.265111000000005
1f5306f35e51eee4,39,Ardmore,"Ardmore, PA",city,-75.28826327940376,40.004108
ee4c9750e0c1f461,39,Eagle,"Eagle, ID",city,-116.3470099759376,43.6918465
0152f8a05d1f1e46,39,Erlton,"Erlton, NJ",city,-75.01467990070505,39.9128215
e363b61fbd793d7d,39,Berwyn,"Berwyn, IL",city,-87.79094117790339,41.84325865
017b079f0ffca87c,39,Mount Royal,"Mount Royal, NJ",city,-75.19876573667258,39.789746699999995
244a59e8daf055d4,39,Corte Madera,"Corte Madera, CA",city,-122.51687983078997,37.92419
53c4c0f31bd9e72b,39,Edgewater,"Edgewater, NJ",city,-73.97557540017306,40.8244895
bd331d141f66eead,39,Little Elm,"Little Elm, TX",city,-96.90833013915397,33.170366
c9ff03f5c5cb510a,39,Duncanville,"Duncanville, TX",city,-96.91407987041582,32.647124
145fe272791c7bc4,39,Andover,"Andover, KS",city,-97.13723641025463,37.6968064
60efdf264613b320,39,Five Forks,"Five Forks, SC",city,-82.2120176080852,34.798724500000006
0799ff0a3c1006e9,39,Los Alamitos,"Los Alamitos, CA",city,-118.05239634611561,33.8003389
5b0b1baf24cf0a6a,39,Tinley Park,"Tinley Park, IL",city,-87.7980206681863,41.565970750000005
014b2d2136c6d841,39,Piney Mountain,"Piney Mountain, VA",city,-78.42118593421064,38.160069
4b26b09f8108c4e8,39,Taylorsville,"Taylorsville, UT",city,-111.9544164579595,40.65693915
7cb5ba529058a15f,39,Grandview,"Grandview, MO",city,-94.52012671835209,38.875933599999996
01c1a37921fc0226,39,Bryn Mawr,"Bryn Mawr, WA",city,-122.24379256158795,47.49270705000001
ab2b3353d37b40e6,39,El Dorado Hills,"El Dorado Hills, CA",city,-121.07332444048012,38.6828575
00e516e00f21079b,39,McNair,"McNair, VA",city,-77.40910710169938,38.9521785
01b109414d4dbc71,39,Wall,"Wall, NJ",city,-74.07338499330578,40.166405499999996
be347aa731d4353b,39,Commerce,"Commerce, CA",city,-118.14447989792828,33.99507
0105d2ab1843800d,39,Mililani Mauka,"Mililani Mauka, HI",city,-157.99459759315152,21.4739325
115567606c91d2f1,39,Milton,"Milton, WA",city,-122.31498352364719,47.2515793
017a309d07f2b3f8,39,Fish Hawk,"Fish Hawk, FL",city,-82.20089888211653,27.858894
c00b424a664dde4b,39,Avon Lake,"Avon Lake, OH",city,-82.01783651498158,41.496847349999996
3ee2ce2b87ba9c14,39,Hudson,"Hudson, OH",city,-81.42588950213798,41.242676
012bcc3675fdcc96,39,South Riding,"South Riding, VA",city,-77.51078753181883,38.9125995
2e81d2885dc035cc,39,O'Fallon,"O'Fallon, IL",city,-89.91822770090624,38.6059635
9c3a3c001cda0f56,39,McKinleyville,"McKinleyville, CA",city,-124.1123400906492,40.951351
00b3b29f37e1cd75,39,Westwood,"Westwood, MA",city,-71.19840186522585,42.22117299999999
483f653fcdc595c0,39,Merced,"Merced, CA",city,-120.47337694067805,37.316222499999995
b49f565245b0c54d,39,LaGrange,"LaGrange, GA",city,-85.00988891251725,33.039371
7f6bf29133462d29,39,Fruitville,"Fruitville, FL",city,-82.46155213388765,27.333145700000003
23e921b82040ccd6,39,Mohawk,"Mohawk, NY",city,-75.00924101628084,43.0084155
4db990e393c2e28b,39,La Mirada,"La Mirada, CA",city,-118.00744010715324,33.900901000000005
18f6de28def360c7,39,Oak View,"Oak View, CA",city,-119.30133145324463,34.392699500000006
625eb47b5e233645,38,Des Moines,"Des Moines, WA",city,-122.31284692371253,47.3857524
00228ed265b1139e,38,Rome,"Rome, NY",city,-75.43751413571134,43.225016
108811a523220f75,38,Mountain Park,"Mountain Park, GA",city,-84.12733369869007,33.8464975
0132f29f636ee2f1,38,Mount Holly,"Mount Holly, NJ",city,-74.78853684508825,39.995296499999995
6afb88feadd10a84,38,Phoenixville,"Phoenixville, PA",city,-75.5244833732587,40.138200499999996
0beb437130b67da9,38,Lee,"Lee, MA",city,-73.25075869113071,42.3025675
7161e3a5f968ce38,38,Tiffin,"Tiffin, OH",city,-83.18609086311369,41.1147845
73c702136798426b,38,Salem,"Salem, VA",city,-80.07078686084871,37.288444850000005
00b233c004a70975,38,Beckley,"Beckley, WV",city,-81.18375651571887,37.789645500000006
d1e16b409e42e6df,38,Fenton,"Fenton, MI",city,-83.74634818346102,42.7968745
00a291477ce4030f,38,Old Town,"Old Town, ME",city,-68.65962618889863,44.922321999999994
46eefbd4521bc929,38,Westminster,"Westminster, MD",city,-77.01649086895361,39.5773679
bc1dbfe09834a716,38,Pooler,"Pooler, GA",city,-81.24244868981482,32.099475999999996
b46619b2722d9703,38,Union City,"Union City, NJ",city,-74.0359366529018,40.76662
01f53e757a195bf7,38,Simsbury,"Simsbury, CT",city,-72.83726842132447,41.868019000000004
9a4adc08e83b58df,38,Warsaw,"Warsaw, IN",city,-85.84599516454301,41.247669
015b658472edd3dc,38,Jurupa Valley,"Jurupa Valley, CA",city,-117.50335565257629,33.99491125
00696a56e1f9f443,38,Rock Hill,"Rock Hill, SC",city,-81.01348913381337,34.915568449999995
73d5b6835d824120,38,Country Club,"Country Club, CA",city,-121.33513666924219,37.96931
4b121d921ac7e762,38,Lutz,"Lutz, FL",city,-82.45885355526676,28.13172985
7b01e60536219287,38,Suwanee,"Suwanee, GA",city,-84.06550029753336,34.048970499999996
0d257f2a39eb5f9d,38,Newark,"Newark, OH",city,-82.42359478207669,40.0796969
b45ae2b5def8048f,38,Dumont,"Dumont, NJ",city,-73.99316542199736,40.945262
0160ed302dcb7707,38,Zephyrhills,"Zephyrhills, FL",city,-82.20401639884459,28.2320465
0de54c88126954b8,38,Waipahu,"Waipahu, HI",city,-158.0113281486057,21.384587500000002
5cc07810d110956f,38,Imperial Beach,"Imperial Beach, CA",city,-117.11738837173812,32.573708999999994
c09505551daee91a,38,Russellville,"Russellville, AR",city,-93.1281991837946,35.27857995
c1ccf403500d3a65,38,Park Forest,"Park Forest, IL",city,-87.68618609492503,41.48128025
0028e98e6d4016e8,38,Groveport,"Groveport, OH",city,-82.90913910903257,39.84422835
e5731aae9bb5e805,38,Gladstone,"Gladstone, MO",city,-94.55115680410597,39.20444435
5c1e04e89b26b3fb,38,Lakeside,"Lakeside, VA",city,-77.47528095674079,37.611318499999996
4959dac55d8204fc,38,Marion,"Marion, OH",city,-83.12076623087255,40.583727499999995
5af91023ed39df89,38,Millcreek,"Millcreek, UT",city,-111.85849021638734,40.688518099999996
b1d8c2ed61d6a6c8,38,Ashland,"Ashland, CA",city,-122.1154335124204,37.697062
ef04eacbee05f667,38,Herrin,"Herrin, IL",city,-89.0212646256349,37.806887
b456150eed80704e,38,Birmingham,"Birmingham, MI",city,-83.2122547600282,42.54869
0021b1a46f715365,38,Genoa,"Genoa, MI",city,-83.83807167334658,42.557346
af6effc6288e9761,37,Riverton,"Riverton, UT",city,-111.96222795632909,40.51655265
0026fc7d6e372348,37,Chili Center,"Chili Center, NY",city,-77.7409115854523,43.106881
96af18411a813391,37,North New Hyde Park,"North New Hyde Park, NY",city,-73.68622390209978,40.744254999999995
462c2d50fa4b9bb9,37,Ossining,"Ossining, NY",city,-73.84352042259209,41.168273
44fafdc06c719c62,37,Republic,"Republic, MO",city,-93.471169821378,37.125845
3d88998a28226d10,37,Wilmington Island,"Wilmington Island, GA",city,-80.98371517689831,32.003301
56cf7df6e9683a79,37,San Anselmo,"San Anselmo, CA",city,-122.57038876565059,37.9836485
e37d2d81cb378344,37,Hutchinson,"Hutchinson, MN",city,-94.38311172427794,44.8833112
660f25e85237dd77,37,Manistee,"Manistee, MI",city,-86.3269600677243,44.236166
1119ae872cd8502e,37,Garden City,"Garden City, ID",city,-116.2748251865358,43.6507445
1eb10f058c1e11b0,37,Jefferson Hills,"Jefferson Hills, PA",city,-79.93532282091658,40.291467499999996
14ec2fa66c512d73,37,Fitchburg,"Fitchburg, MA",city,-71.8013652976812,42.582977
22d56ab4bcf65a60,37,Roseburg,"Roseburg, OR",city,-123.35991784055892,43.2256595
3d8f3aedb07d9ef7,37,Beverly Hills,"Beverly Hills, MI",city,-83.23767389407777,42.520202
01e811ef77f59dfe,37,Harrison,"Harrison, OH",city,-84.77682572501136,39.236830499999996
0fb9f2a0a3d201a6,37,Anderson Mill,"Anderson Mill, TX",city,-97.80927008768731,30.455692149999997
014878ed15d8a5c3,37,Urbana,"Urbana, MD",city,-77.3426219143077,39.3418335
a58a872123811d63,37,Danville,"Danville, VA",city,-79.39760222990691,36.607196
017245784c2f8143,37,Comstock,"Comstock, MI",city,-85.49134545693462,42.288380000000004
0427846a106c0bd9,37,East Garden City,"East Garden City, NY",city,-73.59718788955996,40.7302295
18b390731066adcb,37,East Meadow,"East Meadow, NY",city,-73.55845471488337,40.7219945
582efdc20184082f,37,Bridgetown North,"Bridgetown North, OH",city,-84.63559876643701,39.157053000000005
00bda52c7eddb627,37,Happy Valley,"Happy Valley, OR",city,-122.50674494793502,45.432278499999995
383adcdb2ed22948,37,Eastgate,"Eastgate, WA",city,-122.14360379723395,47.57035325
548e2bfaebed197b,37,Villano Beach,"Villano Beach, FL",city,-81.30270367630982,29.9357675
294c6bf87c57eb22,37,Ravenna,"Ravenna, OH",city,-81.25448693184109,41.142333
79fa65a7f7afb5f5,37,Maryland City,"Maryland City, MD",city,-76.81667413295274,39.094586500000005
01b4481d283c3d09,37,Granite Bay,"Granite Bay, CA",city,-121.16168935977996,38.7765535
00d65e664ac70544,37,East Rochester,"East Rochester, NY",city,-77.47111335444141,43.0995264
0012a07f55190853,37,The Acreage,"The Acreage, FL",city,-80.26342622545374,26.780257
0026c52b089aab9c,37,Lincoln,"Lincoln, CA",city,-121.28896065805705,38.875304
bf16dab6b130c4ca,37,Bon Air,"Bon Air, VA",city,-77.57401934500271,37.518837500000004
0109600c6ca64428,37,Wingate,"Wingate, PA",city,-77.82834338954132,40.947438500000004
007f7e0455964ae8,37,Newtown,"Newtown, CT",city,-73.33494422102424,41.405751
4bfbb13bd35cf5e0,37,Franklin Square,"Franklin Square, NY",city,-73.67634500076429,40.7004115
b05d4c245fad947e,37,Pueblo Viejo,"Pueblo Viejo, Puerto Rico",city,-66.11093424895235,18.412697
0128f0cc2aa85c9e,37,Bluffdale,"Bluffdale, UT",city,-111.93428399571158,40.472725
01420a2a3c1e912f,37,Braselton,"Braselton, GA",city,-83.8327361839217,34.111324499999995
003baea27b1429ad,37,Aubrey,"Aubrey, TX",city,-96.98917031048387,33.2986585
8890a39a2dfcd43f,37,Crown Point,"Crown Point, IN",city,-87.3402279124615,41.4152225
07bf758651a4bc76,37,Lantana,"Lantana, FL",city,-80.05990605488424,26.58949485
e8e3c182dd6fe3be,37,Independence,"Independence, OH",city,-81.64486338264953,41.3857725
06a7ad558d8a3014,37,Cherry Hill Mall,"Cherry Hill Mall, NJ",city,-75.01636197359133,39.9395125
5f233dab0bebb079,36,Villas,"Villas, FL",city,-81.86997845678881,26.551447
5c56ca6e2b62216a,36,Northborough,"Northborough, MA",city,-71.65378403327578,42.319188499999996
3ff03b9d1ce7c69f,36,Aloha,"Aloha, OR",city,-122.86836367533789,45.491334
ef74afb7ccba74d6,36,Placentia,"Placentia, CA",city,-117.85271040274327,33.88192255
838f1396ac5181ee,36,Braddock Hills,"Braddock Hills, PA",city,-79.86732841237247,40.42139095
5fe64d30e1253d98,36,Marblehead,"Marblehead, MA",city,-70.86680341782912,42.4999655
04d21accfcdbedfe,36,Bellmawr,"Bellmawr, NJ",city,-75.08912619827902,39.8658035
bf1da9eec247d80d,36,Woodland,"Woodland, WA",city,-122.74961553269598,45.9117205
1222e760f6d1a9ff,36,Asheboro,"Asheboro, NC",city,-79.81165492146775,35.7129475
3e70c2559af5245b,36,Seabrook,"Seabrook, TX",city,-95.02352882553075,29.583053
00b2f00d342d5819,36,Endicott,"Endicott, NY",city,-76.06287101131417,42.118615
57fc264aa8b4ce6d,36,Winthrop,"Winthrop, MA",city,-71.00443682282511,42.371284
51264211e147d635,36,Lake Magdalene,"Lake Magdalene, FL",city,-82.47945829621533,28.08767485
a31243bab241a105,36,Woonsocket,"Woonsocket, RI",city,-71.5137464693339,41.994142999999994
a8237d3409a76683,36,Casselberry,"Casselberry, FL",city,-81.32447927262325,28.65440845
b6d7ab2d20c1a99c,36,Conway,"Conway, FL",city,-81.3329036774677,28.49758825
00225f886fc1c2ff,36,Martinsville,"Martinsville, VA",city,-79.86286657533842,36.662206499999996
1fff770504a7d5a5,36,Northglenn,"Northglenn, CO",city,-104.98238204010534,39.8948035
4f512d0c98bf2004,36,Rehoboth Beach,"Rehoboth Beach, DE",city,-75.08354155067812,38.717337799999996
00af13a61acf5eb3,36,Bartonville,"Bartonville, IL",city,-89.70465665950863,40.652415000000005
8d718c2495688064,36,Bartow,"Bartow, FL",city,-81.8375963805448,27.8990154
58bbeb0f59fec425,36,Waller,"Waller, WA",city,-122.36139731332355,47.208566
01ee63fb12431d2e,36,Tewksbury,"Tewksbury, MA",city,-71.2354115746407,42.6109005
3d691dbf6a8a2316,36,Bay Village,"Bay Village, OH",city,-81.95215687994047,41.490976950000004
1cf51d4fa867b58a,36,Munster,"Munster, IN",city,-87.50269209251604,41.550611
00a5614b41a27f64,36,Frederiksted,"Frederiksted, Virgin Islands",city,-64.85957587460905,17.703384
4d24e111b5b23d78,36,Michigan City,"Michigan City, IN",city,-86.87908415286685,41.7130105
09d7cfd44170d537,36,Aptos,"Aptos, CA",city,-121.90666494030773,36.991969
01234fef0796f56a,36,Concord,"Concord, MO",city,-90.37329733881063,38.4991705
44ddccc2537dfb27,36,Belmar,"Belmar, NJ",city,-74.02683661666666,40.177049499999995
0111ffcc55a25eb9,36,Lake Tapps,"Lake Tapps, WA",city,-122.17200182242922,47.231716500000005
96aa2c5d434bc4d7,36,Hatfield,"Hatfield, PA",city,-75.29852108285982,40.277013
b309214e797fc3b4,36,Sunny Isles Beach,"Sunny Isles Beach, FL",city,-80.12592203114039,25.92514475
2ade3c97b9735740,36,Ionia,"Ionia, MI",city,-85.06482265291669,42.9966218
7ec6514db407d18e,36,San Joaquin Hills,"San Joaquin Hills, CA",city,-117.83516928147803,33.615603
0116455e07723b77,36,Miramar Beach,"Miramar Beach, FL",city,-86.3162523095238,30.39153
6231ced9cc2b96aa,36,Grandville,"Grandville, MI",city,-85.75811522031618,42.903701
e377d01511c771b4,36,Sebastian,"Sebastian, FL",city,-80.47777193630952,27.7845755
